time,anchor_id,tag_id,Temperature,Humidity,rssi
2022-05-16 11:52:49.083702,84CCA8550D40,ac:23:3f:4e:6b:57,24.62,56.66,-58
2022-05-16 11:53:18.970354,84CCA8550D40,ac:23:3f:4e:6b:57,24.63,56.55,-59
2022-05-16 11:56:24.682054,84CCA8550D40,ac:23:3f:4e:6b:57,24.83,56.94,-57
2022-05-16 11:56:54.277774,84CCA8550D40,ac:23:3f:4e:6b:57,24.81,56.97,-58
2022-05-16 11:57:24.376881,84CCA8550D40,ac:23:3f:4e:6b:57,24.84,56.99,-59
2022-05-16 11:57:53.846478,84CCA8550D40,ac:23:3f:4e:6b:57,24.86,56.91,-57
2022-05-16 11:58:23.857509,84CCA8550D40,ac:23:3f:4e:6b:57,24.88,56.91,-57
2022-05-16 11:58:53.537310,84CCA8550D40,ac:23:3f:4e:6b:57,24.9,56.9,-57
2022-05-16 11:59:23.419654,84CCA8550D40,ac:23:3f:4e:6b:57,24.91,56.75,-58
2022-05-16 11:59:53.103113,84CCA8550D40,ac:23:3f:4e:6b:57,24.93,56.93,-59
2022-05-16 12:00:23.026880,84CCA8550D40,ac:23:3f:4e:6b:57,24.95,56.8,-58
2022-05-16 12:00:57.940802,84CCA8550D40,ac:23:3f:4e:6b:57,24.97,56.8,-58
2022-05-16 12:01:27.946949,84CCA8550D40,ac:23:3f:4e:6b:57,24.98,56.85,-58
2022-05-16 12:01:57.665579,84CCA8550D40,ac:23:3f:4e:6b:57,24.98,56.64,-59
2022-05-16 12:02:27.767677,84CCA8550D40,ac:23:3f:4e:6b:57,24.97,56.76,-58
2022-05-16 12:02:57.234637,84CCA8550D40,ac:23:3f:4e:6b:57,24.98,57.0,-58
2022-05-16 12:03:26.963696,84CCA8550D40,ac:23:3f:4e:6b:57,24.98,56.89,-59
2022-05-16 12:03:57.267255,84CCA8550D40,ac:23:3f:4e:6b:57,24.89,56.56,-58
2022-05-16 12:04:26.964635,84CCA8550D40,ac:23:3f:4e:6b:57,24.85,56.96,-59
2022-05-16 12:04:56.547138,84CCA8550D40,ac:23:3f:4e:6b:57,24.86,57.09,-58
2022-05-16 12:05:26.355907,84CCA8550D40,ac:23:3f:4e:6b:57,24.88,57.2,-59
2022-05-16 12:06:01.166723,84CCA8550D40,ac:23:3f:4e:6b:57,24.91,57.27,-59
2022-05-16 12:06:30.869897,84CCA8550D40,ac:23:3f:4e:6b:57,24.94,57.17,-58
2022-05-16 12:07:00.778105,84CCA8550D40,ac:23:3f:4e:6b:57,24.96,57.14,-58
2022-05-16 12:07:30.251127,84CCA8550D40,ac:23:3f:4e:6b:57,24.92,57.15,-59
2022-05-16 12:07:59.956780,84CCA8550D40,ac:23:3f:4e:6b:57,24.86,57.24,-57
2022-05-16 12:08:31.917642,84CCA8550D40,ac:23:3f:4e:6b:57,24.86,57.55,-59
2022-05-16 12:09:01.705234,84CCA8550D40,ac:23:3f:4e:6b:57,24.84,57.69,-58
2022-05-16 12:09:31.317285,84CCA8550D40,ac:23:3f:4e:6b:57,24.83,57.71,-59
2022-05-16 12:10:00.864263,84CCA8550D40,ac:23:3f:4e:6b:57,24.84,57.76,-57
2022-05-16 12:10:31.114931,84CCA8550D40,ac:23:3f:4e:6b:57,24.85,57.75,-58
2022-05-16 12:11:00.439605,84CCA8550D40,ac:23:3f:4e:6b:57,24.82,57.57,-59
2022-05-16 12:11:30.613116,84CCA8550D40,ac:23:3f:4e:6b:57,24.83,57.79,-59
2022-05-16 12:12:05.432019,84CCA8550D40,ac:23:3f:4e:6b:57,24.84,57.83,-58
2022-05-16 12:12:35.128335,84CCA8550D40,ac:23:3f:4e:6b:57,24.86,57.86,-58
2022-05-16 12:13:04.830102,84CCA8550D40,ac:23:3f:4e:6b:57,24.89,57.79,-58
2022-05-16 12:13:34.348523,84CCA8550D40,ac:23:3f:4e:6b:57,24.89,57.79,-59
2022-05-16 12:14:04.133852,84CCA8550D40,ac:23:3f:4e:6b:57,24.9,57.75,-59
2022-05-16 12:14:37.097111,84CCA8550D40,ac:23:3f:4e:6b:57,24.89,57.52,-59
2022-05-16 12:15:03.878371,84CCA8550D40,ac:23:3f:4e:6b:57,24.83,57.15,-59
2022-05-16 12:15:33.715394,84CCA8550D40,ac:23:3f:4e:6b:57,24.83,57.57,-59
2022-05-16 12:16:04.296944,84CCA8550D40,ac:23:3f:4e:6b:57,24.84,57.52,-58
2022-05-16 12:16:34.383046,84CCA8550D40,ac:23:3f:4e:6b:57,24.86,57.63,-58
2022-05-16 12:17:09.198477,84CCA8550D40,ac:23:3f:4e:6b:57,24.89,57.54,-58
2022-05-16 12:17:39.288289,84CCA8550D40,ac:23:3f:4e:6b:57,24.9,57.53,-57
2022-05-16 12:18:08.914621,84CCA8550D40,ac:23:3f:4e:6b:57,24.9,57.35,-59
2022-05-16 12:18:38.855786,84CCA8550D40,ac:23:3f:4e:6b:57,24.86,57.31,-59
2022-05-16 12:19:08.214157,84CCA8550D40,ac:23:3f:4e:6b:57,24.77,57.51,-57
2022-05-16 12:19:38.367228,84CCA8550D40,ac:23:3f:4e:6b:57,24.75,57.39,-59
2022-05-16 12:20:08.184694,84CCA8550D40,ac:23:3f:4e:6b:57,24.71,57.47,-59
2022-05-16 12:20:37.448589,84CCA8550D40,ac:23:3f:4e:6b:57,24.71,57.84,-59
2022-05-16 12:21:07.361000,84CCA8550D40,ac:23:3f:4e:6b:57,24.71,57.68,-58
2022-05-16 12:21:36.889731,84CCA8550D40,ac:23:3f:4e:6b:57,24.71,57.65,-59
2022-05-16 12:22:11.806676,84CCA8550D40,ac:23:3f:4e:6b:57,24.75,57.94,-57
2022-05-16 12:22:41.540764,84CCA8550D40,ac:23:3f:4e:6b:57,24.74,57.97,-57
2022-05-16 12:23:11.280290,84CCA8550D40,ac:23:3f:4e:6b:57,24.66,56.87,-59
2022-05-16 12:23:41.376523,84CCA8550D40,ac:23:3f:4e:6b:57,24.6,56.37,-58
2022-05-16 12:24:11.478374,84CCA8550D40,ac:23:3f:4e:6b:57,24.61,57.11,-59
2022-05-16 12:24:41.187071,84CCA8550D40,ac:23:3f:4e:6b:57,24.67,57.57,-59
2022-05-16 12:25:10.663496,84CCA8550D40,ac:23:3f:4e:6b:57,24.67,57.6,-58
2022-05-16 12:25:41.360406,84CCA8550D40,ac:23:3f:4e:6b:57,24.68,57.39,-58
2022-05-16 12:26:10.047617,84CCA8550D40,ac:23:3f:4e:6b:57,24.68,57.22,-59
2022-05-16 12:26:39.905675,84CCA8550D40,ac:23:3f:4e:6b:57,24.69,57.32,-59
2022-05-16 12:27:15.202764,84CCA8550D40,ac:23:3f:4e:6b:57,24.71,57.62,-57
2022-05-16 12:27:44.997050,84CCA8550D40,ac:23:3f:4e:6b:57,24.73,57.64,-58
2022-05-16 12:28:14.265183,84CCA8550D40,ac:23:3f:4e:6b:57,24.75,57.62,-57
2022-05-16 12:28:44.091171,84CCA8550D40,ac:23:3f:4e:6b:57,24.75,57.26,-58
2022-05-16 12:29:14.065647,84CCA8550D40,ac:23:3f:4e:6b:57,24.78,57.4,-57
2022-05-16 12:29:43.803183,84CCA8550D40,ac:23:3f:4e:6b:57,24.8,57.21,-57
2022-05-16 12:30:13.692839,84CCA8550D40,ac:23:3f:4e:6b:57,24.82,56.74,-59
2022-05-16 12:30:43.178629,84CCA8550D40,ac:23:3f:4e:6b:57,24.83,56.98,-59
2022-05-16 12:31:13.897271,84CCA8550D40,ac:23:3f:4e:6b:57,24.82,56.82,-59
2022-05-16 12:33:16.635334,84CCA8550D40,ac:23:3f:4e:6b:57,24.87,56.67,-59
2022-05-16 12:33:45.835831,84CCA8550D40,ac:23:3f:4e:6b:57,24.88,56.91,-61
2022-05-16 12:34:16.026799,84CCA8550D40,ac:23:3f:4e:6b:57,24.87,56.3,-61
2022-05-16 12:34:58.134977,84CCA8550D40,ac:23:3f:4e:6b:57,24.87,56.66,-59
2022-05-16 12:35:11.580632,84CCA8550D40,ac:23:3f:4e:6b:57,24.89,56.98,-60
2022-05-16 12:35:17.047376,84CCA8550D40,ac:23:3f:4e:6b:57,24.92,57.17,-60
2022-05-16 12:35:42.629496,84CCA8550D40,ac:23:3f:4e:6b:57,24.91,57.17,-60
2022-05-16 12:35:50.239157,84CCA8550D40,ac:23:3f:4e:6b:57,24.94,57.07,-60
2022-05-16 12:36:17.939835,84CCA8550D40,ac:23:3f:4e:6b:57,24.94,57.06,-58
2022-05-16 12:36:47.976287,84CCA8550D40,ac:23:3f:4e:6b:57,24.95,56.84,-63
2022-05-16 12:37:17.283138,84CCA8550D40,ac:23:3f:4e:6b:57,24.96,56.66,-63
2022-05-16 12:37:47.515958,84CCA8550D40,ac:23:3f:4e:6b:57,24.96,56.41,-59
2022-05-16 12:38:13.305348,84CCA8550D40,ac:23:3f:4e:6b:57,24.96,56.67,-60
2022-05-16 12:38:22.378624,84CCA8550D40,ac:23:3f:4e:6b:57,24.92,56.15,-62
2022-05-16 12:38:47.324133,84CCA8550D40,ac:23:3f:4e:6b:57,24.92,56.17,-62
2022-05-16 12:39:13.096413,84CCA8550D40,ac:23:3f:4e:6b:57,24.92,56.63,-60
2022-05-16 12:39:22.676479,84CCA8550D40,ac:23:3f:4e:6b:57,24.93,56.72,-58
2022-05-16 12:39:48.241525,84CCA8550D40,ac:23:3f:4e:6b:57,24.93,56.75,-58
2022-05-16 12:40:18.879468,84CCA8550D40,ac:23:3f:4e:6b:57,24.96,56.85,-60
2022-05-16 12:40:48.489193,84CCA8550D40,ac:23:3f:4e:6b:57,24.98,57.34,-59
2022-05-16 12:41:18.511922,84CCA8550D40,ac:23:3f:4e:6b:57,24.97,56.79,-56
2022-05-16 12:41:53.024311,84CCA8550D40,ac:23:3f:4e:6b:57,25.02,57.07,-59
2022-05-16 12:42:22.854837,84CCA8550D40,ac:23:3f:4e:6b:57,25.02,57.05,-56
2022-05-16 12:42:53.421150,84CCA8550D40,ac:23:3f:4e:6b:57,25.07,57.18,-59
2022-05-16 12:43:22.656214,84CCA8550D40,ac:23:3f:4e:6b:57,25.06,56.63,-59
2022-05-16 12:43:48.647142,84CCA8550D40,ac:23:3f:4e:6b:57,25.08,56.63,-60
2022-05-16 12:44:23.555649,84CCA8550D40,ac:23:3f:4e:6b:57,25.09,56.62,-59
2022-05-16 12:44:52.084365,84CCA8550D40,ac:23:3f:4e:6b:57,25.09,56.65,-60
2022-05-16 12:45:23.948048,84CCA8550D40,ac:23:3f:4e:6b:57,25.1,56.56,-59
2022-05-16 12:45:54.112674,84CCA8550D40,ac:23:3f:4e:6b:57,25.12,56.77,-58
2022-05-16 12:46:19.844742,84CCA8550D40,ac:23:3f:4e:6b:57,25.12,56.72,-85
2022-05-16 12:46:29.285697,84CCA8550D40,ac:23:3f:4e:6b:57,25.2,59.09,-78
2022-05-16 12:46:53.888312,84CCA8550D40,ac:23:3f:4e:6b:57,25.21,59.61,-66
2022-05-16 12:47:23.547463,84CCA8550D40,ac:23:3f:4e:6b:57,25.33,58.46,-73
2022-05-16 12:47:53.513840,84CCA8550D40,ac:23:3f:4e:6b:57,25.35,56.97,-75
2022-05-16 12:48:23.137172,84CCA8550D40,ac:23:3f:4e:6b:57,25.36,56.5,-73
2022-05-16 12:48:52.882094,84CCA8550D40,ac:23:3f:4e:6b:57,25.34,56.47,-76
2022-05-16 12:49:28.654821,84CCA8550D40,ac:23:3f:4e:6b:57,25.33,56.27,-72
2022-05-16 12:49:57.799284,84CCA8550D40,ac:23:3f:4e:6b:57,25.3,56.3,-70
2022-05-16 13:32:00.355407,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,52.91,-56
2022-05-16 13:32:25.007706,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,52.76,-52
2022-05-16 13:32:54.820729,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,53.1,-49
2022-05-16 13:33:24.776878,84CCA8550D40,ac:23:3f:4e:6b:57,26.2,53.27,-52
2022-05-16 13:33:49.553831,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,53.19,-51
2022-05-16 13:34:19.045717,84CCA8550D40,ac:23:3f:4e:6b:57,26.26,53.17,-56
2022-05-16 13:34:43.828688,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,52.99,-52
2022-05-16 13:35:13.589646,84CCA8550D40,ac:23:3f:4e:6b:57,26.2,53.08,-52
2022-05-16 13:35:38.246322,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,53.22,-56
2022-05-16 13:36:08.080689,84CCA8550D40,ac:23:3f:4e:6b:57,26.2,53.63,-50
2022-05-16 13:36:32.743260,84CCA8550D40,ac:23:3f:4e:6b:57,26.22,53.46,-52
2022-05-16 13:37:02.789326,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,53.41,-52
2022-05-16 13:37:27.567704,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,53.61,-56
2022-05-16 13:37:57.088783,84CCA8550D40,ac:23:3f:4e:6b:57,26.12,53.53,-52
2022-05-16 13:38:21.755665,84CCA8550D40,ac:23:3f:4e:6b:57,26.01,53.38,-56
2022-05-16 13:38:51.497944,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,53.75,-51
2022-05-16 13:39:21.295585,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,53.88,-56
2022-05-16 13:39:45.975612,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,54.02,-52
2022-05-16 13:40:16.030614,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,54.41,-51
2022-05-16 13:40:40.792965,84CCA8550D40,ac:23:3f:4e:6b:57,26.12,54.12,-51
2022-05-16 13:41:10.375581,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,53.96,-57
2022-05-16 13:41:35.004121,84CCA8550D40,ac:23:3f:4e:6b:57,26.16,53.91,-55
2022-05-16 13:42:04.736468,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,53.81,-56
2022-05-16 13:42:29.456223,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.9,-51
2022-05-16 13:42:59.199059,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.82,-51
2022-05-16 13:43:23.962810,84CCA8550D40,ac:23:3f:4e:6b:57,26.21,53.66,-55
2022-05-16 13:43:53.946990,84CCA8550D40,ac:23:3f:4e:6b:57,26.24,53.7,-51
2022-05-16 13:44:23.437850,84CCA8550D40,ac:23:3f:4e:6b:57,26.3,53.56,-55
2022-05-16 13:44:48.166995,84CCA8550D40,ac:23:3f:4e:6b:57,26.3,53.56,-51
2022-05-16 13:45:18.022439,84CCA8550D40,ac:23:3f:4e:6b:57,26.31,53.5,-55
2022-05-16 13:45:42.726142,84CCA8550D40,ac:23:3f:4e:6b:57,26.32,53.45,-51
2022-05-16 13:46:12.459579,84CCA8550D40,ac:23:3f:4e:6b:57,26.29,53.48,-50
2022-05-16 13:46:37.222681,84CCA8550D40,ac:23:3f:4e:6b:57,26.27,53.52,-51
2022-05-16 13:47:07.181064,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.58,-56
2022-05-16 13:47:31.874786,84CCA8550D40,ac:23:3f:4e:6b:57,26.28,53.56,-55
2022-05-16 13:48:01.409325,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.65,-50
2022-05-16 13:48:26.082831,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,53.79,-51
2022-05-16 13:48:55.920990,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.95,-50
2022-05-16 13:49:20.583063,84CCA8550D40,ac:23:3f:4e:6b:57,25.96,54.04,-55
2022-05-16 13:49:50.372257,84CCA8550D40,ac:23:3f:4e:6b:57,25.95,54.24,-50
2022-05-16 13:50:20.322050,84CCA8550D40,ac:23:3f:4e:6b:57,25.96,54.37,-52
2022-05-16 13:50:44.999158,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,54.35,-50
2022-05-16 13:51:14.599480,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,54.24,-52
2022-05-16 13:52:08.485411,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,54.08,-51
2022-05-16 13:52:38.221171,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,54.02,-50
2022-05-16 13:53:08.036056,84CCA8550D40,ac:23:3f:4e:6b:57,25.89,54.31,-54
2022-05-16 13:53:32.704548,84CCA8550D40,ac:23:3f:4e:6b:57,25.89,54.33,-51
2022-05-16 13:54:02.646829,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,54.43,-55
2022-05-16 13:54:27.409141,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,54.44,-50
2022-05-16 13:54:56.923322,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,54.52,-54
2022-05-16 13:55:21.705316,84CCA8550D40,ac:23:3f:4e:6b:57,25.95,54.31,-54
2022-05-16 13:55:51.452694,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,54.33,-52
2022-05-16 13:56:40.250175,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,54.05,-50
2022-05-16 13:57:23.828994,84CCA8550D40,ac:23:3f:4e:6b:57,26.12,53.83,-54
2022-05-16 13:57:53.629614,84CCA8550D40,ac:23:3f:4e:6b:57,26.1,53.76,-51
2022-05-16 13:58:23.371506,84CCA8550D40,ac:23:3f:4e:6b:57,26.11,53.6,-50
2022-05-16 13:58:48.160602,84CCA8550D40,ac:23:3f:4e:6b:57,26.1,53.59,-51
2022-05-16 13:59:18.158441,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,53.86,-51
2022-05-16 13:59:42.852925,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,53.85,-56
2022-05-16 14:00:12.387939,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,53.47,-51
2022-05-16 14:00:37.870414,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,53.54,-50
2022-05-16 14:01:06.916467,84CCA8550D40,ac:23:3f:4e:6b:57,25.91,53.84,-54
2022-05-16 14:01:31.618817,84CCA8550D40,ac:23:3f:4e:6b:57,25.9,54.36,-51
2022-05-16 14:02:01.431189,84CCA8550D40,ac:23:3f:4e:6b:57,25.82,54.6,-53
2022-05-16 14:02:26.126887,84CCA8550D40,ac:23:3f:4e:6b:57,25.81,54.86,-52
2022-05-16 14:02:55.984440,84CCA8550D40,ac:23:3f:4e:6b:57,25.79,54.96,-50
2022-05-16 14:03:20.854004,84CCA8550D40,ac:23:3f:4e:6b:57,25.82,54.96,-52
2022-05-16 14:03:50.351777,84CCA8550D40,ac:23:3f:4e:6b:57,25.86,54.94,-52
2022-05-16 14:04:15.130131,84CCA8550D40,ac:23:3f:4e:6b:57,25.93,54.91,-54
2022-05-16 14:04:44.833230,84CCA8550D40,ac:23:3f:4e:6b:57,25.96,54.83,-54
2022-05-16 14:05:14.647064,84CCA8550D40,ac:23:3f:4e:6b:57,25.97,55.66,-51
2022-05-16 14:05:39.327341,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,55.16,-50
2022-05-16 14:06:09.209956,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,54.86,-54
2022-05-16 14:06:34.096497,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,54.68,-54
2022-05-16 14:07:03.603716,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,54.6,-54
2022-05-16 14:07:28.320232,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,54.62,-51
2022-05-16 14:07:37.831203,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,54.62,-49
2022-05-16 14:07:47.512749,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,54.62,-51
2022-05-16 14:08:21.461454,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,54.56,-49
2022-05-16 14:08:51.198119,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,54.6,-49
2022-05-16 14:09:26.174908,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,54.52,-50
2022-05-16 14:10:10.431766,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,54.42,-49
2022-05-16 14:10:35.155821,84CCA8550D40,ac:23:3f:4e:6b:57,25.97,54.49,-53
2022-05-16 14:11:05.161636,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,54.54,-51
2022-05-16 14:11:29.905529,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,54.51,-51
2022-05-16 14:11:59.824867,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,54.48,-50
2022-05-16 14:12:24.494835,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,54.41,-51
2022-05-16 14:12:54.700872,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,54.44,-53
2022-05-16 14:13:19.088219,84CCA8550D40,ac:23:3f:4e:6b:57,26.08,54.34,-50
2022-05-16 14:13:49.518923,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,54.35,-49
2022-05-16 14:14:14.095378,84CCA8550D40,ac:23:3f:4e:6b:57,26.1,54.33,-54
2022-05-16 14:14:44.013599,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,54.21,-52
2022-05-16 14:15:08.977870,84CCA8550D40,ac:23:3f:4e:6b:57,26.08,54.42,-49
2022-05-16 14:15:28.357549,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,54.1,-53
2022-05-16 14:15:38.417215,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,54.1,-50
2022-05-16 14:16:12.120534,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,53.96,-53
2022-05-16 14:16:42.047613,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,53.75,-50
2022-05-16 14:17:06.751199,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,54.07,-51
2022-05-16 14:17:36.593146,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,54.06,-51
2022-05-16 14:17:46.731234,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,53.91,-50
2022-05-16 14:18:25.811083,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,53.97,-49
2022-05-16 14:18:45.421149,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,54.48,-50
2022-05-16 14:18:54.856388,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,54.48,-50
2022-05-16 14:19:29.541475,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,53.94,-51
2022-05-16 14:19:58.954597,84CCA8550D40,ac:23:3f:4e:6b:57,26.05,53.79,-50
2022-05-16 14:20:28.800264,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,53.73,-53
2022-05-16 14:20:53.487353,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,53.87,-50
2022-05-16 14:21:23.352745,84CCA8550D40,ac:23:3f:4e:6b:57,25.97,54.0,-50
2022-05-16 14:21:48.007467,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,54.02,-50
2022-05-16 14:22:17.896634,84CCA8550D40,ac:23:3f:4e:6b:57,25.97,54.02,-50
2022-05-16 14:22:47.557629,84CCA8550D40,ac:23:3f:4e:6b:57,25.96,53.88,-53
2022-05-16 14:23:12.226750,84CCA8550D40,ac:23:3f:4e:6b:57,25.94,54.07,-51
2022-05-16 14:23:42.062373,84CCA8550D40,ac:23:3f:4e:6b:57,25.97,53.89,-53
2022-05-16 14:24:06.754020,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,53.81,-52
2022-05-16 14:24:36.634102,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,54.2,-50
2022-05-16 14:25:06.522475,84CCA8550D40,ac:23:3f:4e:6b:57,25.99,54.2,-49
2022-05-16 14:25:31.175812,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,53.93,-49
2022-05-16 14:26:00.833940,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,54.0,-54
2022-05-16 14:26:30.562066,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,53.82,-54
2022-05-16 14:26:55.270300,84CCA8550D40,ac:23:3f:4e:6b:57,26.02,53.82,-50
2022-05-16 14:27:25.033382,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.89,-49
2022-05-16 14:27:49.841118,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,53.91,-49
2022-05-16 14:28:19.805580,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,54.09,-50
2022-05-16 14:28:49.346889,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,53.77,-54
2022-05-16 14:29:14.008378,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,53.77,-54
2022-05-16 14:29:43.750759,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,53.76,-50
2022-05-16 14:30:08.491686,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,53.85,-50
2022-05-16 14:30:38.209133,84CCA8550D40,ac:23:3f:4e:6b:57,26.03,53.95,-49
2022-05-16 14:31:08.312936,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,53.8,-49
2022-05-16 14:31:32.899423,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,53.6,-50
2022-05-16 14:32:02.540462,84CCA8550D40,ac:23:3f:4e:6b:57,26.11,53.43,-55
2022-05-16 14:32:27.215548,84CCA8550D40,ac:23:3f:4e:6b:57,26.09,53.48,-50
2022-05-16 14:32:56.969769,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,53.71,-55
2022-05-16 14:33:26.886014,84CCA8550D40,ac:23:3f:4e:6b:57,26.06,53.57,-50
2022-05-16 14:33:51.465574,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,53.57,-53
2022-05-16 14:34:21.567632,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,54.03,-53
2022-05-16 14:34:46.243226,84CCA8550D40,ac:23:3f:4e:6b:57,26.05,53.92,-52
2022-05-16 14:35:00.532261,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,53.91,-55
2022-05-16 14:35:19.533528,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,53.86,-50
2022-05-16 14:35:44.210797,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,53.86,-50
2022-05-16 14:36:13.944634,84CCA8550D40,ac:23:3f:4e:6b:57,26.05,53.83,-49
2022-05-16 14:36:38.686939,84CCA8550D40,ac:23:3f:4e:6b:57,26.07,53.84,-50
2022-05-16 14:37:08.422946,84CCA8550D40,ac:23:3f:4e:6b:57,26.04,53.78,-53
2022-05-16 14:37:33.309770,84CCA8550D40,ac:23:3f:4e:6b:57,26.08,53.73,-52
2022-05-16 14:38:03.170792,84CCA8550D40,ac:23:3f:4e:6b:57,26.1,53.63,-50
2022-05-16 14:38:32.735083,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,53.53,-50
2022-05-16 14:38:57.491153,84CCA8550D40,ac:23:3f:4e:6b:57,26.12,54.15,-52
2022-05-16 14:39:27.242650,84CCA8550D40,ac:23:3f:4e:6b:57,26.14,53.58,-52
2022-05-16 14:39:51.999485,84CCA8550D40,ac:23:3f:4e:6b:57,26.15,54.06,-50
2022-05-16 14:40:21.738810,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,53.53,-52
2022-05-16 14:40:31.446195,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.31,-52
2022-05-16 14:40:50.211535,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.17,-51
2022-05-16 14:41:14.884097,84CCA8550D40,ac:23:3f:4e:6b:57,26.19,53.17,-50
2022-05-16 14:41:44.907306,84CCA8550D40,ac:23:3f:4e:6b:57,26.13,52.82,-53
2022-05-16 14:42:09.682482,84CCA8550D40,ac:23:3f:4e:6b:57,26.15,52.93,-50
2022-05-16 14:42:39.529030,84CCA8550D40,ac:23:3f:4e:6b:57,26.17,53.14,-49
2022-05-16 14:43:03.989620,84CCA8550D40,ac:23:3f:4e:6b:57,26.18,53.29,-52
